final IN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id;company;product_series;part_number;converter_type;ac_voltage_input_min;ac_voltage_input_max;dc_voltage_input_min;dc_voltage_input_max;input_voltage_tolerance;power;is_regulated;regulation_voltage_range;efficiency;isolation_test_duration;isolation_test_unit_VDC;isolation_test_voltage_VDC;isolation_test_voltage_VAC;Isolation grade;voltage_output_1;voltage_output_2;voltage_output_3;i_out1;i_out2;i_out3;output_type;Load_regulation;Load_regulation_typ_max;Line_regulation;Accuracy;Package_Style;pin_count;mounting_type;connection_type;dimensions_unit;dimensions_length;dimensions_width;dimensions_height;protexc;protections;OVC_category;operating_temp_min;operating_temp_max;;Protection SCP;Protection OLP;Protection OVP;Protection OCP;Protection OTP;;Certification EN 60950-1;Certification UL 60950-1;Certification EN 50155;Certification EN 60601-1;Certification UL 60601-1;Certification EN 61010-1;Certification EN 61347-1;Certification EN 60601-1-2;Certification EN 60335-1;Certification EN 62368-1;Certification UL 62368-1;Certification IEC 60950-1
290;recom;RB;RB-0509D/H;DC/DC;;;5;5;;1;;;;1;VDC;2000;;;9;-9;;0,056;0,056;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
291;recom;RB;RB-0509D/HP;DC/DC;;;4,5;5,5;;1;;;;1;VDC;2000;;;9;-9;;0,056;0,056;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,EN60950-1,IEC60950-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
292;recom;RB;RB-0509D/P;DC/DC;;;5;5;;1;;;78,5;1;VDC;1000;;;9;-9;;0,056;0,056;;Dual;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,IEC60601-1,EN60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
293;recom;RB;RB-0509S;DC/DC;;;;;;1;0;;70;1;VDC;1000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
294;recom;RB;RB-0509S/H;DC/DC;;;5;5;;1;;;75;1;VDC;2000;;;9;;;0,111;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,EN55032;;;-40;85;;;;;;;;;;;;;;;;;;;
295;recom;RB;RB-0509S/HP;DC/DC;;;5;5;;1;0;;;1;VDC;2000;;;9;;;;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,IEC/EN60950-1,IEC60601-1;;;-40;85;;;;;;;;;;;;;;;;;;;
296;recom;RAC01-GB;RAC01-05SGB;AC/DC;85;264;;;;1;1;;63;60;VAC;3000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;UL62368-1,EN60950-1,IEC60950-1,EN62368-1,EN55032,EN55024;Short Circuit Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
297;recom;RAC01-GB;RAC01-12SGB;AC/DC;85;264;;;;1;1;;;60;VAC;3000;;;12;;;;;;;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;UL62368-1,EN60950-1,EN62368-1,IEC60950-1,IEC62368-1;Short Circuit Protection,Over Current Protection;;-25;80;;;;;;;;;;;;;;;;;;;
298;recom;RAC01-GB;RAC01-24SGB;AC/DC;85;264;;;;1;1;;63;60;VAC;3000;;;24;;;0,042;;;Single;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;UL62368-1,EN60950-1,IEC60950-1,EN62368-1,EN55032,EN55024;Short Circuit Protection,Over Current Protection;;-25;80;;;;;;;;;;;;;;;;;;;
299;recom;RAC01-GB;RAC01-3.3SGB;AC/DC;85;264;;;;1;1;;63;60;VAC;3000;;;3,3;;;0,303;;;Single;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;UL62368-1,EN60950-1,IEC60950-1,EN62368-1,CB,CE;Short Circuit Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
300;recom;RBE;RBE-0505S;DC/DC;;;4,5;5,5;10;1;0;01:01;76;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,EN60950-1,IEC60950-1,CSAC22.2No.60950-1;Short Circuit Protection;;-40;85;;;;;;;;;;;;;;;;;;;
301;recom;RBE;RBE-0505S;DC/DC;;;4,5;5,5;10;1;0;01:01;76;60;VAC;500;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,EN60950-1,IEC60950-1,CSAC22.2No.60950-1;Short Circuit Protection;;-40;85;;;;;;;;;;;;;;;;;;;
302;recom;RxxC05TExxS;R05C05TE05S;DC/DC;;;4,5;5,5;;0,5;1;;53;60;VDC;3000;;;5;;;;;;Single;;;;;;6;PCB Mount;SMD;mm;10,35;7,5;2,5;IEC62368-1:2018,3rdEdition,ENIEC62368-1:2020+A11:2020,RoHS2;Short Circuit Protection,Over Current Protection,Over Temperature Protection;;-40;125;;;;;;;;;;;;;;;;;;;
303;recom;RxxC05TExxS;R05C05TE05S;DC/DC;;;4,5;5,5;;0,5;1;;53;60;VDC;3000;;;5;;;0,1;;;Single;;;;;;6;PCB Mount;SMD;mm;10,35;7,5;2,5;IEC62368-1:2018,3rdEdition,ENIEC62368-1:2020+A11:2020,RoHS2;Short Circuit Protection,Over Current Protection,Over Temperature Protection;;-40;125;;;;;;;;;;;;;;;;;;;
304;recom;RAC03-GA;RAC03-05SGA;AC/DC;85;305;;;;3;1;;72;;VAC;3000;;;5;;;0,6;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16,EN60335-1;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
305;recom;RAC03-GA;RAC03-12SGA;AC/DC;85;305;;;;3;;;;60;VAC;3000;;;12;;;0,25;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16,EN60335-1;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
306;recom;RAC03-GA;RAC03-15SGA;AC/DC;85;305;;;;3;1;;;60;VAC;3000;;;15;;;0,2;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16,EN60335-1;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
307;recom;RAC03-GA;RAC03-24SGA;AC/DC;85;305;;;;3;1;;80;60;VAC;3000;;;24;;;0,13;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16,EN60335-1;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
308;recom;RAC03-GA;RAC03-3.3SGA;AC/DC;85;305;;;;3;1;;;60;VAC;3000;;;3,3;;;0,91;;;Single;;;;;;5;PCB Mount;THT;mm;37;24;15;UL60950-1,IEC/EN60950-1,UL62368-1,IEC/EN62368-1,EN61558-1,EN61558-2-16,EN60335-1;Short Circuit Protection,Over Current Protection,Over Voltage Protection;;-40;85;;;;;;;;;;;;;;;;;;;
309;recom;RAC04-K/277;RAC04-05SK/277;AC/DC;80;305;;;;4;1;;76;60;VAC;4000;;;5;;;0,8;;;Single;;;;;;6;PCB Mount;THT;mm;36,7;27,2;17,4;UL62368-1,IEC60950-1,EN60950-1,EN62368-1,EN60335-1,EN61010-1,IEC61558-1,EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
310;recom;RAC04-K/277;RAC04-12SK/277;AC/DC;80;305;;;;4;1;;;60;VAC;4000;;;12;;;0,333;;;Single;;;;;;6;PCB Mount;THT;mm;36,7;27,2;17,4;UL62368-1,IEC60950-1,EN60950-1,EN62368-1,EN60335-1,EN61010-1,IEC61558-1,EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
311;recom;RAC04-K/277;RAC04-15SK/277;AC/DC;80;305;;;;4;;;80;60;VAC;4000;;;15;;;0,267;;;Single;;;;;;6;PCB Mount;THT;mm;36,7;27,2;17,4;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN61010-1,IEC61558-1,EN61558-1;;;-40;90;;;;;;;;;;;;;;;;;;;
312;recom;RAC04-K/277;RAC04-15SK/277;AC/DC;80;305;;;;4;;;80;60;VDC;5750;;;15;;;0,267;;;Single;;;;;;6;PCB Mount;THT;mm;36,7;27,2;17,4;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN61010-1,IEC61558-1,EN61558-1;;;-40;90;;;;;;;;;;;;;;;;;;;
313;recom;RAC04-K/277;RAC04-24SK/277;AC/DC;80;305;;;;4;;;80;60;VAC;4000;;;24;;;0,167;;;Single;;;;;;6;PCB Mount;THT;mm;36,7;27,2;17,4;UL62368-1,IEC60950-1,EN60950-1,IEC62368-1,EN62368-1,EN60335-1,EN61010-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
314;recom;RAC04-K/277;RAC04-3.3SK/277;AC/DC;80;305;;;;4;;;;60;VAC;4000;;;3,3;;;1,2;;;Single;;;;;;6;;THT;mm;36,7;27,2;17,4;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN61010-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-40;90;;;;;;;;;;;;;;;;;;;
315;recom;R1SE/H2;R1SE-0505/H2-R;DC/DC;;;4,5;5,5;10;1;0;;75;1;VDC;2000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-03,RoHS-2011/65/EU+AM-2015/863;;;-40;100;;;;;;;;;;;;;;;;;;;
316;recom;R1SE/H2;R1SE-0512/H2-R;DC/DC;;;5;5;10;1;0;;76;1;VDC;2000;;;12;;;0,084;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-03,RoHS-2011/65/EU,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
317;recom;R1SE/H2;R1SE-0515/H2-R;DC/DC;;;5;5;;1;0;;76;1;VDC;2000;;;15;;;0,066;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-03,RoHS-2011/65/EU,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
318;recom;R1SE/H2;R1SE-1205/H2-R;DC/DC;;;12;12;;1;0;;73;1;VDC;2000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-03,RoHS-2011/65/EU+AM-2015/863;;;-40;100;;;;;;;;;;;;;;;;;;;
319;recom;R1SE/H2;R1SE-1505/H2-R;DC/DC;;;15;15;;1;0;;74;1;VDC;2000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-03,RoHS,EAC;;;-40;100;;;;;;;;;;;;;;;;;;;
320;recom;R1SE/H2;R1SE-3.305/H2-R;DC/DC;;;3,3;3,3;;1;0;;;1;VDC;2000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;10,7;6,7;UL60950-1,CAN/CSAC22.2No.60950-1-07,EN55032;;;-40;100;;;;;;;;;;;;;;;;;;;
321;recom;RFB;RFB-0505S;DC/DC;;;4,5;5,5;10;1;0;;80;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,EN55032;Short Circuit Protection;;-40;85;;;;;;;;;;;;;;;;;;;
322;recom;RFB;RFB-0505S;DC/DC;;;4,5;5,5;10;1;0;;80;60;VAC;500;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;19,6;6;10,2;UL60950-1,CAN/CSA-C22.2No60950-1,EN55032;Short Circuit Protection;;-40;85;;;;;;;;;;;;;;;;;;;
323;recom;RACM550-G;RACM550-24SG/ENC;AC/DC;80;264;;;;550;1;;93;60;VAC;4000;;;24;;;;;;Single;;;;;;5;PCB Mount;THT;mm;150;87;45;UL62368-1,IEC62368-1,EN62368-1,IEC60950-1,EN60335-1,EN60601-1,IEC60601-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
324;recom;RACM550-G;RACM550-24SG/OF;AC/DC;80;264;;;;550;1;;93;60;VAC;4000;;;24;;;22,92;;;;;;;;;0;PCB Mount;Terminal;mm;127;76;38;UL62368-1,IEC62368-1,EN62368-1,IEC60950-1,EN60950-1,EN60335-1,IEC60601-1,EN60601-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
325;recom;RACM550-G;RACM550-36SG/ENC;AC/DC;80;264;;;;550;1;;;60;VAC;4000;;;36;;;15,28;;;Single;;;;;;0;PCB Mount;Terminal;mm;150;87;45;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN60601-1,IEC60601-1,EN60950-1,IEC60950-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
326;recom;RACM550-G;RACM550-36SG/OF;AC/DC;80;264;;;;550;1;;93;60;VAC;4000;;;36;;;;;;;;;;;;5;PCB Mount;Terminal;mm;127;76;38;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN60601-1,IEC60601-1,EN60950-1,IEC60950-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
327;recom;RACM550-G;RACM550-48SG/ENC;AC/DC;80;264;;;;550;1;;;60;VAC;4000;;;48;;;;;;;;;;;;0;PCB Mount;Terminal;mm;150;87;45;UL62368-1,IEC62368-1,EN62368-1,EN60335-1,EN60601-1,EN60950-1,IEC60950-1,IEC61558-1,EN55032,EN55024;;;;;;;;;;;;;;;;;;;;;;;
328;recom;RACM550-G;RACM550-48SG/OF;AC/DC;80;264;;;;550;1;;;60;VAC;4000;;;48;;;;;;Single;;;;;;0;PCB Mount;Other;mm;127;76;38;UL62368-1,IEC62368-1,EN62368-1,IEC60950-1,EN60950-1,EN60335-1,IEC60601-1,EN60601-1,EN55032,EN55024;;;;;;;;;;;;;;;;;;;;;;;
329;recom;RACM550-G;RACM550-56SG/ENC;AC/DC;80;264;;;;550;1;;94;60;VAC;4000;;;56;;;;;;;;;;;;0;PCB Mount;Terminal;mm;150;87;45;UL62368-1,CAN/CSAC22.2No.62368-1,IEC/EN62368-1,ANSI/AAMIES60601-1,IEC/EN60601-1,IEC/EN60335-1,IEC/EN60950-1,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
330;recom;RACM550-G;RACM550-56SG/OF;AC/DC;80;264;120;370;;550;1;;94;60;VAC;4000;;;56;;;9,82;;;Single;;;;;;5;PCB Mount;Terminal;mm;127;76;38;UL62368-1,IEC62368-1,EN62368-1,EN60601-1,IEC60601-1,EN60335-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection,Over Temperature Protection;;-40;70;;;;;;;;;;;;;;;;;;;
331;recom;RAC05-K/C14;RAC05-05SK/C14;AC/DC;85;264;;;;5;1;;80;60;VAC;3000;;;5;;;1;;;Single;;;;;;6;Panel Mount;Terminal;mm;67;48;23;UL62368-1,IEC62368-1,EN62368-1,EN55032,EN55024,FCCPart15;Short Circuit,Over Voltage,Over Current;;-25;70;;;;;;;;;;;;;;;;;;;
332;recom;RAC05-K/C14;RAC05-12SK/C14;AC/DC;85;264;;;;5;1;;81;60;VAC;3000;;;12;;;0,42;;;Single;;;;;;6;Panel Mount;Terminal;mm;67;48;23;UL62368-1,IEC62368-1,EN62368-1,EN60950-1,IEC60950-1;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
333;recom;RAC05-K/C14;RAC05-15SK/C14;AC/DC;85;264;;;;5;1;;81;60;VAC;3000;;;15;;;0,333;;;Single;;;;;;6;PCB Mount;Terminal;mm;67;48;23;UL62368-1,IEC62368-1,EN62368-1,EN60950-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
334;recom;RAC05-K/C14;RAC05-24SK/C14;AC/DC;85;264;;;;5;1;;84;60;VAC;3000;;;24;;;0,21;;;Single;;;;;;6;Panel Mount;Terminal;mm;67;48;23;UL62368-1,IEC62368-1,EN62368-1,EN55032,EN55024,FCCPart15;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
335;recom;RAC05-K/C14;RAC05-3.3SK/C14;AC/DC;85;264;;;;5;1;;76;60;VAC;3000;;;3,3;;;1,51;;;Single;;;;;;6;Panel Mount;Terminal;mm;67;48;23;UL62368-1,IEC62368-1,EN62368-1,EN55032,EN55024;Short Circuit Protection,Over Voltage Protection,Over Current Protection;;-25;70;;;;;;;;;;;;;;;;;;;
336;recom;RELV4;RELV4-16;AC/DC;90;264;;;;3,2;;;68;60;VAC;3750;;;16;;;0,2;;;Single;;;;;;4;PCB Mount;Terminal;mm;112;42;24;EN61347-1,EN61347-2-11,EN55015,EN61547;Short Circuit Protection,Over Current Protection;;-20;45;;;;;;;;;;;;;;;;;;;
337;recom;RSOK-Z;RSOK-2405SZ/H3;DC/DC;;;9;36;;1;1;04:01;75;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;7;PCB Mount;THT;mm;21,8;9,2;11,1;UL62368-1,CAN/CSA-C22.2No.62368-1-19,IEC62368-1,ENIEC62368-1,RoHS2;Short Circuit Protection,Under Voltage Lock Out;;-40;105;;;;;;;;;;;;;;;;;;;
338;recom;RSOK-Z;RSOK-2405SZ/H3;DC/DC;;;9;36;;1;1;04:01;75;60;VAC;1500;;;5;;;0,2;;;Single;;;;;;7;PCB Mount;THT;mm;21,8;9,2;11,1;UL62368-1,CAN/CSA-C22.2No.62368-1-19,IEC62368-1,ENIEC62368-1,RoHS2;Short Circuit Protection,Under Voltage Lock Out;;-40;105;;;;;;;;;;;;;;;;;;;
339;recom;RSOK-Z;RSOK-2412SZ/H3/ADJ;DC/DC;;;9;36;;1;1;;;1;VDC;3000;;;;;;;;;Single;;;;;;7;PCB Mount;THT;mm;21,8;9,2;11,1;UL62368-1,IEC62368-1,ENIEC62368-1;Short Circuit Protection,Under Voltage Lock Out (UVLO);;-40;105;;;;;;;;;;;;;;;;;;;
340;recom;RACD04;RACD04-350;AC/DC;90;264;;;;4,2;1;;77;60;VAC;3750;;;12;;;0,35;;;Single;;;;;;4;Wired;Wire;mm;38;27;21;UL8750,CSA,CE,ENEC,CB,EAC,RoHS;Short Circuit Protection,Over Load Protection,Over Voltage Protection,Over Temperature Protection;;-20;50;;;;;;;;;;;;;;;;;;;
341;recom;RACD04;RACD04-500;AC/DC;90;264;;;;4;;;75;60;VAC;3750;;;8;;;0,5;;;Single;;;;;;4;Wired;Wire;mm;38;27;21;UL8750,CSA,CE,ENEC,CB,EAC,RoHS2;Short Circuit Protection,Over Load Protection,Over Voltage Protection,Over Temperature Protection;;-20;50;;;;;;;;;;;;;;;;;;;
342;recom;RACD04;RACD04-700;AC/DC;90;264;;;;4,2;;;72;60;VAC;3750;;;6;;;0,7;;;Single;;;;;;4;Wired;Wire;mm;38;27;21;UL8750,CSAC22.2,ENEC,CB,CE;Short Circuit Protection,Over Load Protection,Over Temperature Protection,Over Voltage Protection;;-20;50;;;;;;;;;;;;;;;;;;;
343;recom;RELI-DA/R;RELI-DA01/R;AC/DC;90;290;;;;1,6;;;;;VDC;24;;;;;;;;;;;;;;;2;PCB Mount;Terminal;mm;150;40;28;EN61547,EN61347-1,EN61347-2-11,IEC62386-206,EN55015;Short Circuit Protection,Over Voltage Protection;;-20;40;;;;;;;;;;;;;;;;;;;
344;recom;RACM230-G;RACM230-12SG;AC/DC;80;264;;;;230;1;;91;60;VAC;4000;;;12;;;19,17;;;Single;;;;;;4;PCB Mount;;mm;101,6;50,8;32;IEC/EN62368-1,EN60335-1,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
345;recom;RACM230-G;RACM230-12SG;AC/DC;80;264;;;;230;1;;91;60;VAC;4000;;;12;;;;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;EN62368-1,EN60335-1,EN62233,IEC60601-1,IEC61558-1,IEC61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
346;recom;RACM230-G;RACM230-24SG;AC/DC;80;264;;;;230;1;;;60;VAC;4000;;;24;;;;;;;;;;;;4;;;mm;101,6;50,8;32;IEC/EN62368-1,EN60335-1,IEC/EN60601-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
347;recom;RACM230-G;RACM230-24SG;AC/DC;80;264;;;;230;1;;92;60;VAC;4000;;;24;;;9,58;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;IEC/EN62368-1,EN60335-1,IEC/EN60601-1,IEC/EN61558-1,IEC/EN61558-2-16;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
348;recom;RACM230-G;RACM230-36SG;AC/DC;80;264;;;;230;1;;92;60;VAC;4000;;;36;;;6,39;;;;;;;;;4;;;mm;101,6;50,8;32;IEC/EN62368-1,EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55035,ANSI/AAMIES60601-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
349;recom;RACM230-G;RACM230-36SG;AC/DC;80;264;;;;230;1;;92;60;VAC;4000;;;36;;;;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;IEC/EN62368-1,EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
350;recom;RACM230-G;RACM230-48SG;AC/DC;80;264;;;;230;1;;92;60;VAC;4000;;;48;;;;;;;;;;;;4;PCB Mount;Other;mm;101,6;50,8;32;IEC/EN62368-1,EN60335-1,IEC/EN60601-1,IEC/EN61558-1;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
351;recom;RACM230-G;RACM230-48SG;AC/DC;80;264;;;;160;1;;92;60;VAC;4000;;;48;;;4,8;;;Single;;;;;;4;PCB Mount;Terminal;mm;105;62;35;IEC/EN62368-1,EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
352;recom;RACM230-G;RACM230-54SG;AC/DC;80;264;;;;230;1;;;60;VAC;4000;;;54;;;;;;;;;;;;4;PCB Mount;THT;mm;101,6;50,8;32;IEC/EN62368-1,EN60335-1,EN62233,IEC/EN61558-1,IEC/EN61558-2-16,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
353;recom;RACM230-G;RACM230-54SG;AC/DC;80;264;;;;160;1;;92;60;VAC;4000;;;54;;;4,26;;;Single;;;;;;4;PCB Mount;;mm;105;62;35;EN62368-1,EN60335-1,IEC60601-1,EN55032,EN55035;Short Circuit Protection,Over Voltage Protection,Over Load Protection;;-40;80;;;;;;;;;;;;;;;;;;;
354;recom;RAC01-GA;RAC01-05SGA;AC/DC;85;264;;;;1;;;;60;VAC;3000;;;5;;;0,2;;;Single;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;EN60950-1,IEC60950-1,UL62368-1,EN62368-1,EN60335-1,EN55032,EN55024;Short Circuit Protection,Over Current Protection;;-25;80;;;;;;;;;;;;;;;;;;;
355;recom;RAC01-GA;RAC01-12SGA;AC/DC;85;264;;;;1;1;;68;60;VAC;3000;;;12;;;0,083;;;Single;;;;;;4;PCB Mount;THT;mm;33,7;22,2;19;EN60950-1,IEC60950-1,UL62368-1,EN62368-1,EN60335-1,EN55032,EN55024;Short Circuit Protection,Over Current Protection;;-25;80;;;;;;;;;;;;;;;;;;;
356;recom;R1SX;R1SX-0505-R;DC/DC;;;4,5;5,5;10;1;0;;78;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;UL62368-1,IEC62368-1,EN62368-1,UL60950-1,IEC60950-1,EN60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
357;recom;R1SX;R1SX-0505/H-R;DC/DC;;;4,5;5,5;10;1;0;;78;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;UL62368-1,EN62368-1,IEC62368-1,UL60950-1,EN60950-1,IEC60950-1;;;-40;100;;;;;;;;;;;;;;;;;;;
358;recom;R1SX;R1SX-1205-R;DC/DC;;;10,8;13,2;;1;;;79;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;UL62368-1,EN62368-1,IEC62368-1,UL60950-1,EN60950-1,IEC60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
359;recom;R1SX;R1SX-1205/H-R;DC/DC;;;;;;1;0;;79;1;VDC;3000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;UL62368-1,IEC62368-1,EN62368-1,UL60950-1,IEC60950-1,EN60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
360;recom;R1SX;R1SX-3.305-R;DC/DC;;;3,3;3,3;10;1;;;78;1;VDC;1000;;;5;;;0,2;;;Single;;;;;;5;PCB Mount;SMD;mm;12,75;11,1;5,8;IEC/EN62368-1,UL62368-1,IEC/EN60950-1,UL60950-1,EN55032,EN55024;;;-40;100;;;;;;;;;;;;;;;;;;;
